,id,title,content,gender,topics,school,department,with_images,OUTCOME
208,255147834,#分享 穩膚戰隊成員Z研再加一 feat.多款精華心得,又到了我最討厭的換季... 這段時間不只是衣服難穿，只能洋蔥式穿搭(? 更可怕的是台灣濕氣很重 我皮膚本來就很敏感，這陣子更有感 除濕機開半天就滿桶水，真的有夠可怕，這些水氣飄在空氣中 也難怪皮膚會不舒服...  分享一下2024第一季用光的空瓶們  /Z研精華/ 這款是被同事推坑的！沒有抱著任何期待 對品牌陌生，爬文有看到一些人說穩膚跟退泛紅效果有感 剛好有一陣子皮膚脫皮，用了這罐之後驚為天人 真的很有用 質地清爽但又有保濕力，擦上皮膚很快就吸收 沒有任何存在感，卻讓我的皮膚滿水位 而且脫皮也好比較快，而且看官網才知道他們用真空瓶 可以一鼓作氣的用到底，不用在那邊挖呀挖的 超讚！  /理膚安心小藍瓶/ 這罐也是我的愛～質地也很清爽好吸收 不確定是我用得太豪邁還是怎樣 我覺得消耗超快XD 認真用半個月就會榨乾一罐 保濕力不錯，而且沒味道 滴管設計使用也方便～有電商活動我還是會補一下  /Dr.Wu神經醯胺保濕精華/ 這罐是在藥妝店看到有買一送一入手的 一樣也是沒味道 但是質地比起前兩款，稍微黏一咪咪 不過擦在臉上也不會覺得不舒服 保濕＆穩膚效果都不錯，有買一送一可以買  另外，最近除了補貨Z研精華 發現他們家也出了乳液，就也入手一罐 一樣是真空瓶設計，很有質感的瓶身  味道也是草本香，擠出來有點『乳霜』，但上臉後是『乳液』感 很好延展，也不會悶黏  不厚重很適合現在的天氣 穩膚效果很棒，也好喜歡這罐 怕黏膩但又需要保濕的水水大推可以試試這罐！   大家換季都用哪些保養品穩膚呢～,F,[],國立臺中科技大學,,FALSE,0
209,255147711,#分享 水潤植萃養唇霜,一直尋尋覓覓好用的護唇膏 這款剛拿到的時候被外觀給吸引了 簡單有質感的外型設計   內容物是普通唇膏的尺寸 打開後香氣十足🥰 好聞的精油香氣😍 （對精油過敏的千萬別買） 保濕效果還不賴🥳 ,F,['保養'],嶺東科技大學,,FALSE,1
210,255146819,#分享 #妝髮 野生眉嘟嘟唇日系油頭造型 #日系 #穿搭,         這次和彩妝師合作的日系油頭造型真的很好看！一直都很想當一次時尚雜誌模特兒的感覺  第一時間收到活動邀請的時候立馬把這一套龐克風黑色洋裝拿出來，果然很搭餐酒館的氛圍  這件是很久之前在蝦O上面購買的，因為我的身高只有150/38公斤，買回來後有修改腰身，一直留在身邊好幾年了，這雙長靴也是多年前在一中街的鞋店購入的，我是一個很愛惜物品的人，大多數都是已經買不到的東西（也算是小資品）  野生眉跟嘟嘟唇是我最喜歡的部份🫶🏻  希望大家會喜歡     模特    妝髮造型師   攝影師 ,F,"['日系', '造型', '油頭', '美妝', '彩妝']",子子,xx_kanaaa,FALSE,1
211,255146175,#分享 蘭蔻小黑瓶試用分享💕,｜ LANCÔME 蘭蔻 超未來肌因賦活露 ｜   終於用了久仰大名的蘭蔻小黑瓶🥰 小的試用瓶超可愛！ 因為是塑膠瓶也很適合旅行攜帶   滴管式很衛生，用量也是相當好拿捏  質地是透明的流水狀精華，但還是有一點的稠感，不是完全水狀哦  非常好推勻！吸收速度蠻快的 吸收後完全不會黏膩！！肌膚是清爽但是柔嫩的，也不會有一層薄膜感 聞起來是淡淡的香味，吸收完就聞不出什麼味道了 很適合不喜歡保養品香味太重的人 - ▪ 我的膚質 - T字出油、兩頰偏乾的混合肌  使用了約兩個禮拜，覺得膚況變很穩定耶！❤️ 原本還想不太出來用完有什麼非常明顯的感受 但突然想起 這兩個禮拜下來，膚況一直都沒有出問題 尤其是試用的兩個禮拜天氣變化很大，直接體驗了四季🤣 在這情況下膚況還是穩穩的，沒有乾燥脫皮、沒有長粉刺痘痘 毛孔有緊緻一點點，看起來沒有之前那麼大 再來是擦完臉是很舒服、輕爽的，但又會覺得臉比較彈潤 會有種 擦完好像沒有感覺，但又說不出來的變比較柔嫩一點 我覺得很適合不喜歡擦完保養品感覺臉上有東西的人！ 光是讓膚況變很穩定這點，就讓我非常願意回購了🛒 用過真的會有種相見恨晚的感覺啊～～,F,"['蘭蔻', '小黑瓶', '精華']",BeBe,bebe201888,FALSE,1
212,255145835,#分享 Olive Young推薦整理🇰🇷🧸✨,之前要去韓國時爬了很多文也做了蠻多功課 這篇主要是當時對Olive young的整理+個人小心得 整理成一大篇希望可以拿大聲公跟大家分享📣 也可以對之後要去韓國的朋友有幫助⸜( ˙꒳˙ )⸝.*☆ 主要分為保養品、美妝 以及 其他類 不專業小介紹歡迎大家討論/指教 或是留言推薦其他好用產品🧚‍♀️✨ 那就 開始囉！  （以下的圖片皆為網路上取得 也儘量找有外包裝的方便大家在逛街時可以一眼看到正在尋找ㄉ產品.ᐟ.ᐟ   ———————［保養品類］————————  📌 SKINFOOD 胡蘿蔔鎮靜爽膚棉片 幾乎每個介紹olive young 的人都推這款吧⋯ 記得第一次去的時候還跑了兩三家才買到 用起來還蠻不錯的 很適合洗澡後的濕敷 敷完直接變水嫩嫩小公主 可買！♡  ̖́-    📌 celimax BHA 魚腥草去角質淨膚棉片 網路上比較少人推但個人覺得非常不錯！！ 其中一面材質像醫療網紗可以用來去角質 使用之後肌膚會變得非常滑順  上妝後妝感也非常服貼✨ 而且這款有一種清爽的香味用起來非常舒服！    📌THE LAB 微分子玻尿酸安瓶 質地偏濃稠 吸收也蠻快ㄉ 用來保濕不錯！ 用了之後肌膚也蠻穩定的不泛紅～ 我自己有回購過一次( ˶'ᵕ'˶) 但這款沒什麼特別驚艷的地方 算是中規中矩的好用     📌Goodal 青柑橘維他命C美白淡斑去印精華 網路上蠻多人推薦的～ 不過我自己是敏感肌 用了之後有點過敏+泛紅 美白淡斑效果不太明顯 沒什麼感受到 只能說你的蜜糖我的毒藥 我自己不太適合這瓶就是了😔      ————————［美妝類］————————  美妝類主要想介紹在台灣開架通路買不太到 但韓國隨處可見+自己使用下來也蠻喜歡的產品們 但在這之前先簡單分享一下：  ‎‎▪️台灣也買得到+個人覺得不錯的韓系彩妝： 📌CLIO 玫瑰精萃亮采氣墊粉餅（粉色盤） 📌CLIO唇線筆 📌rom&nd 果汁唇釉 📌rom&nd 單色腮紅    ▪️韓國才買得到+很多人推但我沒用過ㄉ： 📌too cool for school美術課三色修容大師 📌WAKEMAKE 16色眼影腮紅盤 📌dasique冰淇淋9宮格眼影盤 📌Piccasso 粉底刮刀組 粉底刮棒    最後是 ▪️台灣買不太到但個人非常喜歡的產品們！☀️🧸 分享給你～·͜· ︎︎  📌hince 沁膚煥顏輕透粉底液 這款外型長得超級可愛 >< 產品主打像第二層肌膚般輕薄 自己覺得用了之後妝感是很自然細緻的霧面 很貼肌膚也不太會脫妝～ 遮瑕力不算超級高但有一定的程度 推推！     📌hince 臻綵綻放透亮高光棒 #Lt001 light 本來覺得還好 後來知道使用方法之後直接愛上😍 不管是用在鼻梁 或上在臉頰的光澤都非常細緻漂亮 尤其是上在臉頰後推開一秒變水煮蛋肌 (⸝⸝o̴̶̷᷄ ·̭ o̴̶̷̥᷅⸝⸝) 誰都不能抗拒吹彈可破ㄉ小臉蛋～！！🥚     📌the SAEM 完美三色遮瑕膏 #01 推 推推 大推 推到不行！ 這款算很濕潤的遮瑕膏 不太會有乾裂的問題 不管是直接用還是調色後使用效果都非常好 自從用了這個之後我的笨笨手終於學會遮瑕⋯ 好好地跟黑眼圈舉行分手典禮ㄌ⋯( -᷅ᾥ-᷄ ) 覺得每個人都應該擁有一盆！     📌PERIPERA 墨水心情亮澤唇釉  跟著網路推薦收了 #03（玫瑰）、#18（裸杏）  很適合日常妝容的兩隻 也不太顯唇紋 而且亮晶晶的一秒變嘟嘟唇！💋 是近期愛用品！給100分ㄉ高級評價 ჱ̒⸝⸝•̀֊•́⸝⸝)   📌too cool for school PLEUR TINT 水光唇釉 也是跟風收了 #03（tearful)、#04（plop) 這兩隻相對前面顏色較深 個人覺得疊擦比較好看！ 擦完之後會覺得自己瞬間變白雪公主👑 然後這兩隻有一種櫻桃糖果味（？） 見仁見智 我沒特別喜歡但也不討厭就是ㄌ🍒      ————————［其他類］————————  📌A’DDICT固體香水 #313 第一次用香噴噴ㄉ東西於是挑了較香水相對便宜ㄉ香膏 意外的很喜歡！ 是很溫柔清新的香味 在耳後塗一點點就很有效果～ 整個人香噴噴的 那天的心情會跟著非常美麗歐‎‎‎‎⋆‎｡˚     📌Delight Project 低卡貝果餅乾 覺得被過譽ㄌ⋯⋯ 是好吃的但沒有到需要去韓國掃貨的程度😔 而且它（們）有點太脆ㄌ 上課吃會咖咖咖 建議先買個一兩包吃吃看符不符合自己口味 喜歡的話再去買個100包放口袋 🥯.ᐟ.ᐟ   最後小提醒大家一下～ 在韓國,F,"['韓國', '保養', '美妝', '情報', '推薦']",國立臺灣大學,,FALSE,0
213,255144347,#分享 10%回饋無上限 黑繃帶乳霜買起來,"HR這次真的太生火了啦！ 原本還想說再多看看～ 結果研究了一下發現這次的買1送8真的買到賺到😍   4/1-4/4在限時期間內只要購買一罐50ml的黑繃帶修護乳霜 就有黑繃帶修護乳霜1.5ml*4跟綠寶瓶1.5ml 跟官網獨家消費禮滿$15,000又送淨膚淡斑淨白精華5ml 而且因為我是新客又能再折$500跟贈送綠寶瓶5ml 最後就是不限購買金額的下單禮 👉🏻白繃帶1.5ml+綠寶水1.5ml  這次用LINE Pay的10%回饋跟LINE購物導購再10% 這樣加起來就20% 等於我一次下單就直接現省$3780😍😍😍 不買對不起自己✨  等這組大禮包到貨再來跟大家分享 好開心終於入手黑繃帶了！🖤",F,['赫蓮娜'],黎明技術學院,,FALSE,1
214,255144313,#分享 底妝小技巧分享,自我介紹一下，以前讀造型設計系，擁有美容、美髮雙證照，在這個領域學習過至少八年。  我還修過皮膚生理學、化妝品化學、色彩心理學、西洋服裝史，涉獵的話題非常廣泛，尤以女性相關為主，所以風格也很多變。（可是很多都忘光還給老師啦～）  ｜底妝篇｜  🦋粉底的用量越少越好，把粉底一點一點按進皮膚里，妝感才會自然柔嫩。  🦋出現皮膚卡粉、粉底太乾的情況時，往粉底液裡面加一、兩滴精華液或是乳液會好一點。  🦋浮粉的部位，粉底液上得越薄越好，不然浮粉的情況只會更明顯。  🦋先上腮紅膏再上定妝粉，可以打造白裡透紅的妝感。  🦋用珠光打亮T字可以打造日系透明感妝效。  🦋懶人防曬可以偷偷略過兩頰修容的部位，利用陽光曬出自然陰影的效果。  🦋在毛孔粗大的地方，先順時針再逆時針畫圓上底妝，會有類似磨皮的效果。  🦋底妝上完後等40分鐘，讓皮膚分泌的油脂與底妝融為一體，底妝的質感會更上一層樓。  🦋上底妝之前一定要擦化妝水、乳液，保濕不足容易導致浮粉、粉底上不均勻。  🦋粉底至少買兩瓶，深淺各一，混合調成不同色階的高光與陰影，畫出立體的底妝，接下來打亮修容的步驟就可以省略了。（多睡五分鐘！）  下一篇來分享眼妝與唇妝小技巧～  眼妝小技巧任意門：｜  IG / Threads 看更多分享: momokolii,F,"['新手', '保養', '美妝', '底妝', '分享']",李紅花,momokolii,FALSE,1
215,255142007,#分享 #D樂園推推 蘭蔻,  去年母檔試用後就入坑蘭蔻，現在是蘭蔻的忠實粉絲～ 大推蘭蔻的小黑安瓶跟玫瑰霜！小黑安瓶質地不粘膩好推開，香味不刺鼻，滴管的設計方便，吸取一次即可塗滿全臉，最後抹上玫瑰霜，玫瑰香味有舒緩療癒感，按摩之後臉會有膨潤的感覺，大家有機會一定要領取試用包試試看！  夜間保養程序 1. 絕對完美黃金玫瑰修護露 2. 超未來肌因活性安瓶/小黑安瓶 3. 絕對完美黃金玫瑰修護乳霜  一週的兩三天我會把修護露換成極光水， 搭配化妝棉擦拭全臉幫助代謝角質。 小黑安瓶不含酒精比較小黑更適合我， 穩定膚況的效果很好，有時買一送一的組合， 可以趁有活動時入手。 乳霜現在有三種 rich/soft/light可選， 三種裡面我比較喜歡soft，建議去櫃上體驗看看。,F,"['蘭蔻', 'D樂園推推']",delia,smalllights,FALSE,1
216,255141889,#分享 睡覺也能偷保養的武器ദ്ദി˶ｰ̀֊ｰ́ )#D樂園推推,"就在3月初，蘭芝偷偷上架了一款新品就是\ 粉澎潤睡美人晚安面膜/身為一個愛好用新品的我，一定要保持者試用的心態去面對啦～以下附上試用品連結！  它主打著：一夜，肌膚回彈緊緻，粉保濕、粉澎潤、粉光澤  而他的澎潤好命肌秘訣是： ①牡丹膠原蛋白複合物，牡丹花萃取萃取自韓國牡丹花瓣及根提煉出「牡丹花萃取」有效瞬間補氧並回彈緊緻肌膚 ② 小分子膠原蛋白，酵素水解24小時萃取出小分子膠原蛋白，補充肌膚水份及改善肌膚彈性的關鍵成份 ③ 牡丹舒眠專利香氛：獨家睡眠香氛保養儀式，嗅聞清新淡雅牡丹香氣，感受綿密雪酪般的滑順質地，放鬆感官 一夜好眠 ④ 獨家透光鎖水微囊科技，一瓶擁有45,000顆透光鎖水微囊，一抹肌膚 微囊瞬間化開，形成一道保濕屏障鎖住肌膚水份，並在隔日透出動人透亮光澤  \超能量VS粉澎潤/  我覺得相較之下保濕屬於中等，但還是有感覺皮膚在喝水，對於緊緻膨潤也有感，因為他主打拯救熬夜肌，可以在約會前厚塗，絕對可以拯救氣色的！再來是大家比較注重的光澤彈性，蘭芝的商品在使用後都會有光澤和彈性的效果，這點就可以不用說了～ 它真的是拯救我的熬夜肌的好幫手～最後附上產品比較，水水們可以一起看看哪個面膜更適合自己唷🥰 ",M,"['D樂園推推', '蘭芝', '母親節', '母親節禮物', '情報']",德明財經科技大學,,FALSE,1
217,255141628,#分享 植村秀 時尚大師4色眼影盤 米灰棕 試色分享, 已經入手這盤一段日子了，可能過氣了但它真的很漂亮，所以還是想做個分享。  磁吸式的開關，塑膠外盒但沒有廉價感。  A : 霧面藕粉色，摸起來軟糯綿密不會乾，單上這個顏色就很消腫了。 B : 緞光感棕色，發色均勻，延展度佳 C : 細緻珠光感灰棕色，肉眼看起來比B還閃一點點🤏🏻 D : 輕輕一抹就超級顯色，金屬質感的墨綠色，看起來有點鐵鏽（或青苔😅）的感覺。  每隔都不會壓得太緊，很好取粉。除了A之外沒有飛粉的問題。  只用A、B、C也可以完成日常漂亮的眼妝 來看看妝效✨  輕鬆完成自然深邃的效果😍 帶有內斂低調的光澤感。  如果要參加派對聚會想要做些變化就疊塗一層D 也是很好看   本人用色跟畫法都比較保守一點🥹 這盤很適合喜歡大膽眼妝的水水們   謝謝閱讀 ,F,"['植村秀', '眼影', '美妝', '試色', '眼妝']",蕉味豆漿,ting1148,FALSE,0
218,255141347,#分享 寶雅4月金卡會員禮《Poya Gift》,⒈ 喜能復抗痘凝膠（先進配方）  ⒉ 蔻蘿蘭控油洗髮精  ⒊ Off&Relax洗髮精   （清爽/保濕/控油/夜間修復）  ⒋ 優生酒精濕巾超厚型8抽  ⒌ 御光皙C錠狀食品  ⒍ Lab52齒妍堂藍礦淨白牙膏  ⒎ DR.WU 超A醇煥顏緊緻精華霜  酒精濕巾和3月一樣重複拿到，不知道是不是寶雅堆積太多庫存？還是這個月比較沒有用心規劃？有點小失望🫠   ,F,"['寶雅', '情報', '開箱', '分享', '試用包']",明志科技大學,,FALSE,0
219,255141326,#分享 5＋2款Dcard上推薦的蔓越莓益生菌實測心得,身為一個妹妹不是太健康的人， 從學生時期就是尿道炎、感染的常客 😩🥲 一開始還會羞於看醫生， 後來覺得實在是影響到生活了才去找女醫生看， 醫生說得勤換內褲、多喝水我都記得， 但是學生沒什麼錢加上年紀輕不懂事鐵齒， 總覺得這就像是老人家說什麼要早睡早起一樣是個口號 （當然早睡早起很棒我知道，但我實在做不到......）  再加上我一直覺得保健食品就是話術， 我阿公以前聽廣播電台買了一堆奇怪的藥都被我爸媽唸 🤣😂 身邊也有不少長輩把保健食品當仙丹吃， 說吃了哪裡不痛了哪裡舒服了blablabla…… 久而久之我對保健食品就有一種莫名的牴觸感。  轉捩點是同部門的姊姊原本是有「健康的妹妹」的， 直到去年第二季因為公司訂單量大暴增加班熬夜樣樣來， 活了2X年從來沒有發生過的感染也找上門。 姊姊是那種「聽老師的話」的類型， 首先就是乖乖看醫生、醫囑也儘可能遵循 （畢竟忙季實在是很難過健康生活......） 蔓越莓益生菌也是買來吃，而且還是問過醫生的那種。  等到忙季過後也就沒有復發了， 一開始我也只覺得是因為壓力沒有那麼大了， 保健食品不代表有多少功效， 直到我忙季過後反而連續發作了兩個月......  總之我自己最後是死馬當活馬醫了 = = 版上爬文大家滿推薦的都買了一輪，取之Dcard回饋Dcard， 就分享給大家我的畢業文了（淚流滿面）  照片只有五種，但其實我吃過七種。  先說兩款沒有在照片上面的 ❶ 大研生醫 淨密樂甘露糖蔓越莓益生菌 有沒有效果說真的我不知道，我勉強吃了三包就放棄了， 藥味真的太！可！怕！ 本身不算是很害怕吃藥的人，但是大研生醫我真的不行， 吃了會有反胃感...... 送給同病相連的同事姊姊， 姊姊是有乖乖吃完但也沒回購，我只能說不適合我。  回購率：0顆星  ❷ MIHONG 專利蔓越莓複方益生菌 一直被演算法打到加上滿便宜的想說試試看 沒有特別標示A行前花青素含量但包裝有說加強保養兩顆 吃完一包還是沒太大感覺， 有爬文到網友分享不舒服的時候吃到一天四顆...... 一吞四顆的話我選擇換別的牌子。  回購率：0顆星  再來就是上面有拍到的五種 ❸ Relove 益妍莓后蔓越莓益生菌  30顆單盒要賣1280其實不便宜， 不過因為本來就有用他們的手洗精想說可以試試看， 實測效果我自己覺得是有感改善的， 覺得分泌物開始變多、有搔癢的感覺大概吃五天有感， 主打是一顆就有36mg的A型前花青素， 但如果不是一點點不舒服是「滿不舒服」我會吃到兩顆， 整體來說雖然傷荷包但是有效果。  回購率：3顆星 （實在偏貴XD）  ❹ 悠活原力 高濃度蔓越莓私密益生菌植物膠囊  在屈臣氏買的，店員說很推薦這款。 一天兩顆一樣有36mg的A型前花青素， 我是趁特價的時候買的，不然也是不便宜， 實測覺得算是中規中矩，認真吃一定是有改善， 但跟Relove比起來沒有那麼快。  優點應該是素食膠囊，純素者可食～  回購率：0顆星  ❺ HH 蔓越莓益菌青春膠囊  Dcard上很多人推薦， 我自己也買了私密清潔（但現在比較愛TS6的） 這罐我疏忽，買的時候沒有注意A型前花青素含量， 但後來有爬文到網友分享有去詢問客服 說「一顆膠囊是22～25mg」 這樣我反而有點疑惑， 為什麼含量還要消費者自己去問不能直接標示？  一天吃兩顆是有足量的，不過我覺得有更好的選擇啦。  回購率：1顆星  然後附上三款膠囊對比圖給大家參考， 很怕膠囊太大的可以參照 （朋友有因為吞膠囊食道灼傷過）  接著是粉包類的，這個不多只有兩款。 ❻ 娘家 蔓越莓聖潔莓益生菌  這款是我媽買給我吃的， 八點檔的威力讓有冠名播出的品牌很有印象 XD 官網上是沒有標示明確的A行前花青素含量的， 只有說添加500mg的蔓越莓萃取， 我也不知道要怎麼計算。  味道我覺得愛吃酸的會喜歡！ 它真的偏酸，但就是莓果的那種酸， 不過我自己不太耐酸就是了， 如果沒有那麼酸的話是好吃的哈哈  回購率：3顆星 一天兩包有感，但我要配很多很多水...... 而且會有點黏牙齒。  ❼ 陽明生醫 一家人愛密私益生菌  也是媽媽被冠名播出燒到的牌子，原本我還罵我媽不要看到什麼廣告就買單， 結果查了一下版上心得文也不少。  我自己體感跟版上心得其實大同小異： 味道好入口，不會太酸或太甜， 一天兩包加強保養有感，平常穩定可以吃一包當保養。  我自己現在沒有復發的話還是會月經來加強兩包， 經期來的時候還是會比較容易不舒服。  回購率：4顆星 （不算特別便宜也不算特別貴） （我會趁特價的時候回購囤貨）  目前手邊是陽明生醫有囤了幾盒慢慢吃， 其他的就搭配著穩定的時候吃 （終於承認保健食品還是有幫助的me） 娘家太酸我有時候會混陽明生醫一起吃， 味道會好入口很多哈哈 分享給跟我一樣怕酸的人， 也希望大家都能早點畢業嗚嗚嗚,F,"['分享', 'dcard', '保養', '蔓越莓益生菌', '心得']",雅米雅米漢堡包,yumi10101,FALSE,0
220,255141267,#分享 我們要組成真珠美人魚了🧜‍♀️ 三色氣墊,和朋友逛街看到Valentino高訂輕透氣墊出新的顏色 直接讓我想到真珠美人魚😍 本來我們只有一個人要買底妝 但試著試著我們三人真的就各買一顆(???)  跟朋友的一起擺拍，很像名媛貴婦團合照🤣 總共有莉娜跟黑美人姐妹花哈哈哈哈哈哈 還有粉色(珍珠音調)肯定是我首選XDDD 畢竟從小就幻想過自己是露亞(什麼羞恥的揭露?)   這次氣墊囂張到不行的外殼我真的很喜歡！！！ 妝感的部分有韓國歐膩那種奶油奶油自然光澤 看起來很輕透又有皮膚很好的感覺 (⁎⁍̴̛ᴗ⁍̴̛⁎) 這顆外出補妝除了氣勢十足可以閃瞎路人外 還可以幻想自己要來變身（好 戲真的太多….） 分享給還不知道它的七海姐妹們❤️‍🔥 ❤️‍🔥 ❤️‍🔥,F,"['氣墊', '美妝', '真珠美人魚']",致理科技大學,,FALSE,0
221,255140910,#分享 除了雙激萃，克蘭詩其他必收好物（彈簧霜＆香氛系列）❤️,母親節快到 感覺大家摩拳擦掌中～ 本人今年應該也是鎖死在克蘭詩😂  購物清單持續更新中 但版上感覺大家只對雙激萃比較熟 但其實還有其他產品都超好用呀！！！  👍彈簧霜 是近期覺得擦起來最舒服的乳霜 質地超輕盈 完全不油 有保濕跟抗老效果 可以明顯感覺到肌膚喝飽水 很澎潤QQ的感覺 不確定是不是我最近有在吃膠原蛋白的關係 但從入坑這罐之後 自己有覺得皮膚狀態越來越好🥰   👍阿爾卑斯潔顏乳 適合任何肌膚 洗起來不緊繃 質地偏泥乳狀 沒有流動性 洗完保濕度剛好 完全不乾不澀不緊繃 臉摸起來超級嫩 味道也很好聞！   👍芳香調和沐浴精 這款的味道超舒服 是天竺葵與迷迭香精油的味道 超好起泡 洗感很溫和不緊繃 洗完身心靈感到舒暢～ 贈品每次都給超大罐可以洗很久喔！❤️   👍綠色朝氣身體保濕霜 主要是生命之葉萃取、榛果油及乳木果油 質地是流動性必較高的乳液狀 擦完不黏膩 保濕力很好 用完肌膚會很水嫩～ 每次抹完身體香香房間味道也超級好聞喔！   👍綠色朝氣水 綠質果香調 佛手柑氣息包裹薄荷和黑醋栗 使用天然甜菜跟酒精 所以噴在身上也不怕過敏 味道是很清新且暖的香調 所以四季都蠻適合的 味道會慢慢變成偽體香   以上都是平常比較少人分享～ 但我個人很愛用的東東！ 不一定是大家都知道的產品 但克蘭詩家的東西真的有很多很棒的產品 大家都可以多方嘗試看看 搞不好會有意想不到的驚喜喔！,F,"['克蘭詩', '好物', '彈簧', '保養']",銘傳大學,,FALSE,1
222,255140822,#分享 2024 YSL 母親節預購會 ʕ•̫͡•ʔฅ🤍新版皮革蜜粉餅 含新舊對比 #我來開箱,大家好我是美寶ʕ •ᴥ•ʔ♥️ 去年沒到櫃上參加母親節預購會😂 今年有想看的新品就去了 一樣參加南西YSL的預購會 地點在南西三館8樓的吉比鮮釀餐廳   #PRIVATE_CONTENT  先上大合照ฅ꒰՞⸝⸝⸝o̴̶ˋꀾˊo̴̶⸝⸝⸝՞꒱ฅ 🌟🌟🌟文末有抽獎預告🌟🌟🌟  粉色框框內的是這次購買的商品！ 一項欠貨不在圖內 框外的是贈品～ ＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝ 這次也有提供吉比的餐點跟飲品 飲品我選西瓜氣泡飲 當場喝完就沒拍照了🤣 餐點是雞肉漢堡+雞翅+沙拉  我帶回去給媽媽吃了(* ᐕ)🍔🍗🥗  還有拿到手工餅乾 是我愛的蝴蝶酥啊😍   裡面共三包，一包2片 是原味、焦糖鹽之花、伯爵茶口味 有酥有脆😋我已經吃完啦 ＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝ 再來是本次購買的產品們  ① 極效活萃夜光仙人掌超級精華 50ml ② 極效活萃澎潤精華 30ml ③ 極效活萃仙人掌眼部精華乳  ①、② 都是新版的 因為新舊蕊芯不相容 所以我還是買了新的正裝^_^ 原本不買50ml仙人掌的我也買了 原本不買的原因是追求同系列精華產品排開來一樣高度（？？？？ 但發現他們會改版造成舊殼會變廢物我就斷線ㄌ ˛˛ꉂ ೭(˵¯̴͒ꇴ¯̴͒˵)౨” 放棄奇怪的堅持吧～～～  還沒拆封所以不確定跟舊版使用起來的差異  ③ 眼部精華持續回購品 好好用～不愛厚重感的我好喜歡它輕透好吸收又不黏膩又有一定保濕效果   ④ 恆久完美精準無瑕遮瑕液 #LC1 （欠貨）  櫃上無現貨 新品遮瑕膏 實品看起來蠻大支(´･ω･`)  ⑤ 名模肌密光幻防護妝前乳 #羅蘭紫 ⑥ 恆久完美持久柔霧蜜粉餅 #透明色  (￣Д￣)ﾉ  ⑤ 之前沒買過٩(   ᐕ)و 想說可以提亮加校正蠟黃就買紫色的   ⑥ 萬眾矚目（有嗎？）新版皮革蜜粉餅 YSL 透明蜜粉餅愛用品回購+++ 舊版我用完好幾顆了 一顆正在使用（已見鐵片）還有3顆全新的 這次新版還是買了🤣   跟皮革一樣的壓紋   粉撲變黑色了～雙面一樣的海綿粉撲  外殼皮革以外的部份是有點像NARS小白餅那種霧黑色類似材質  來點新舊版對照   新版殼比較厚   壓紋新版比較深跟多了皮革造型壓紋 粉質我覺得差不多 香味也差不多    🤍 粉撲舊版是米色 而且一面海綿、一面短絨（我喜歡毛毛這面🤣） 🖤 新版變成黑色粉撲 雙面都是海綿的～～～  但沒差我其實都拿刷具上啦哈哈哈哈   然後新版漲價但蜜粉餅淨重克數變少了(￣▽￣) 錢錢應該送給外殼了  ＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝ 接著進入贈品跟會員兌換時間(꜆ ˙ᗜ˙ )꜆💗  🎁 預約禮 自由不羈的隨身香水盒（對只有殼） 慾望巴黎淡香精 10ml  BA：跟妳說一下那個慾望巴黎塞不下去自由不羈的盒子喔！我也不知道為什麼公司這樣配～不要硬塞喔！怕會破掉～～ 🐻： 喔 好ㄉ(* ᐕ)   🎁 15000滿額禮 名模肌密光燦水凝露 5ml 極效活萃嫩白精華 7ml 極效活萃澎潤精華 7ml 極效活萃仙人掌眼部精華乳 5ml 訂製黑色大化妝包 KABUKI刷子   🎁 Line 裡面的兌換券 名模肌密光燦水凝露 5ml 恆久完美無瑕持妝粉底 SPF39/PA+++ LN1 5ml    🎁 其他 極效活萃嫩白精華 7ml 極效活萃澎潤精華 7ml 迷你蜜粉刷 ＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝ 以上就是這次母親節預購會的分享啦  🌟🌟🌟 這次也有抽獎預告 獎品是 訂製黑色大化妝包 還有超超超超可愛的KABUKI刷子  一樣之後個板發文抽獎～～ 細節抽獎文會說,F,"['ysl', '母親節', '預購', '美妝', '我來開箱']",仙女美寶寶ᕕ( ᐛ )ᕗ,meibaopeekaboo,FALSE,0
223,255140724,#分享 #D樂園推推 抽到蘭蔻超級極光水限量體驗盒！！🥰,上個月看到版上有人分享極光水的募集活動 有機會抽到新版的小樣，雖然每次抽獎都分母命 結果竟然人品爆發真的抽到！！！🥹🍀  上禮拜才拿到他本人，包裝還滿美的   沒有酒精後感覺溫和很多 質地也比起舊版的水潤，可是不會有油膜感 吸收很快，上臉是很清爽的！覺得很適合夏天 擦完隔天起床臉很滑嫩又很有光澤感 本來臉上有一顆要冒不冒的小痘痘 也沒特別注意它 但擦一擦 最近感覺就突然消失（？ 想要衝一波買他了～🤣,F,"['蘭蔻', '保養', '情報']",國立臺灣大學,,FALSE,0
